,AdditionalRooms,Age,Lift Available,Car Parking,Power Backup,Indoor Games,Intercom,Landscaped Gardens,Gas connection,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Childrens play area,Maintenance Staff,Staff Quarter,Shopping Mall,School,Hospital,ATM,Refrigerator,Sports Facility,Multipurpose Room,Wardrobe,Cafeteria,Golf Course,TV,Sofa,Microwave,BED,Wifi,AC,Dining Table,Washing Machine,Area,Balconies,Bathroom,Count Rooms,Room Type,Property Type,Carpetarea,Facing,Floor,Locality,New Or Old,Opensides,Overlooking,Ownership,PossesionDate,Month Of Date,Price,PriceperSquare,ProjectName,RoadFacing,Status,furnished,Totalfloor
70,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500 ,1,2,,BHK,Apartment,1085 ,West,5 ,hinjewadi,new,2,available,freehold,,,9000000, 6000  ,kasturi eon homes,50 ,ready to move,not available,14
71,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705 ,1,2,,BHK,Apartment,,NorthEast,1 ,bavdhan,new,2,available,freehold,18,dec,4400033, 6241  ,puraniks abitante,,under construction,not available,15
72,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,2527 ,3,3,,BHK,Apartment,1872 ,SouthEast,4 ,baner,new,2,available,freehold,,,14800000, 5856  ,rohan leher 2 wing f g h i j,50 ,ready to move,not available,4
73,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1206 ,,2,,BHK,Apartment,894 ,NorthWest,8 ,baner,new,2,available,freehold,,,8900000, 7379  ,kolte patil 24k sereno,50 ,ready to move,not available,14
74,3,7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1150 ,1,2,,BHK,Apartment,900 ,West,6 ,prabhat road,resale,1,available,freehold,,,16500000, 14347  ,pandit javdekar manorang,15 ,ready to move,unfurnished,6
75,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425 ,1,1,,BHK,Apartment,,NorthEast,1 ,mundhwa,new,2,available,freehold,19,nov,2231250, 5250  ,purva silversands,,under construction,not available,27
76,2,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900 ,1,3,,BHK,Apartment,1500 ,East,3 ,model colony,new,3,available,freehold,,,27500000, 14473  ,builder 3 bhk model colony,30 ,ready to move,not available,5
77,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361 ,,3,,BHK,Apartment,1008 ,NorthEast,1 ,pashan,new,2,available,freehold,19,dec,8840016, 6495  ,vtp solitaire,,under construction,not available,13
78,1,1.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2036 ,2,4,,BHK,Apartment,1531 ,East,10 ,bavdhan,new,3,available,cooperative society,,,18000000, 8840  ,geras isle royale,60 ,ready to move,not available,19
79,3,5.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1820 ,2,3,,BHK,Apartment,1320 ,West,1 ,erandwane,resale,2,available,freehold,,,23500000, 12912  ,morya varun complex,25 ,ready to move,unfurnished,9
80,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3030 ,2,4,,BHK,Apartment,2250 ,West,11 ,baner,resale,2,available,freehold,,,35000000, 11551  ,pride park grandeur,50 ,ready to move,semifurnished,15
81,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2653 ,2,4,,BHK,Apartment,2012 ,West,16 ,kothrud,new,3,available,cooperative society,,,31836000, 12000  ,sharada alliance promoters and builders akashparv,80 ,ready to move,not available,22
82,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930 ,2,5,,BHK,Apartment,1467 ,East,18 ,kothrud,new,3,available,cooperative society,,,23160000, 12000  ,sharada alliance promoters and builders akashparv,80 ,ready to move,not available,22
83,2,1.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650 ,1,3,,BHK,Apartment,1200 ,East,2 ,ghole road,new,2,available,freehold,,,25000000, 15151  ,builder 3 bhk at ghole road,25 ,ready to move,not available,5
84,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,2440 ,3,4,,BHK,Apartment,1808 ,West,6 ,wakad,new,2,available,freehold,20,dec,23000000, 9426  ,kasturi epitome phase i,50 ,under construction,not available,18
85,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,492 ,,1,,BHK,Apartment,,NorthEast,1 ,kharadi,new,2,available,freehold,19,jul,2865908, 5825  ,duville estates riverdale heights,,under construction,not available,23
86,,0.5,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1000 ,2,2,,BHK,Apartment,700 ,East,1 ,baner,resale,2,available,freehold,,,6350000, 6350  ,kishor oriana,50 ,ready to move,unfurnished,5
87,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1350 ,2,2,,BHK,Apartment,990 ,East,4 ,moshi,resale,2,available,freehold,20,dec,9000000, 6666  ,apex apostrophe,50 ,under construction,semifurnished,7
88,3,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,650 ,1,2,,BHK,Apartment,450 ,North,2 ,law collage road,resale,1,available,freehold,,,11000000, 16923  ,swojas gulmohar,15 ,ready to move,unfurnished,3
89,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,952 ,,2,,BHK,Apartment,733 ,West,3 ,wakad,new,1,available,freehold,21,dec,7500000, 7878  ,kolte patil western avenue,50 ,under construction,not available,12
90,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1641 ,2,3,,BHK,Apartment,1216 ,South,3 ,baner,new,1,available,freehold,,,12000000, 7312  ,rohan leher 2 wing b c de,50 ,ready to move,not available,4
91,1,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,2600 ,3,4,,BHK,Apartment,,East,2 ,wakad,resale,3,available,freehold,,,25000000, 9615  ,pride park titanium,50 ,ready to move,semifurnished,12
92,3,1.5,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,6737 ,3,5,5,BHK,Villa,4716 ,West,0,bhugaon,new,4,available,cooperative society,,,56122710, 8330  ,paranjape builders forest trails meadows,40 ,ready to move,not available,2
93,1,1.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173 ,2,5,,BHK,Apartment,2713 ,East,3 ,shivaji nagar,new,3,available,cooperative society,,,66768000, 16000  ,paranjape sky one,80 ,ready to move,not available,14
94,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884 ,,2,,BHK,Apartment,610 ,NorthEast,1,kharadi,new,,,freehold,18,sep,4596800, 5200  ,gaurdian eastern meadows,,under construction,not available,
95,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150 ,,2,,BHK,Apartment,,NorthEast,1,wakad,new,,,freehold,18,jun,7187500, 6250  ,kalpataru crescendo,,under construction,not available,
96,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250 ,,2,,BHK,Apartment,,NorthEast,1,wakad,new,,,freehold,18,jun,7812500, 6250  ,kalpataru crescendo,,under construction,not available,
97,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550 ,,3,,BHK,Apartment,,NorthEast,1,wakad,new,,,freehold,18,jun,9687500, 6250  ,kalpataru crescendo,,under construction,not available,
98,,0.5,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,990 ,2,2,,BHK,Apartment,750 ,East,4 ,baner,new,2,available,freehold,,,6500000, 6565  ,kishor oriana,50 ,ready to move,not available,5
99,2,1.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900 ,1,3,,BHK,Apartment,1400 ,,2 ,deccan gymkhana,new,2,available,freehold,,,30900000, 16263  ,,30 ,ready to move,not available,5
100,,0.5,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1001 ,2,2,,BHK,Apartment,750 ,West,2 ,baner,new,2,available,freehold,,,6150000, 6143  ,kishor oriana,50 ,ready to move,not available,6
101,2,7.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1200 ,1,2,,BHK,Apartment,900 ,East,5 ,prabhat road,resale,2,available,freehold,,,16400000, 13666  ,builder 2 bhk at prabhat road,25 ,ready to move,semifurnished,6
102,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1400 ,2,3,,BHK,Apartment,1037 ,West,1 ,baner,new,1,available,freehold,,,11500000, 8214  ,rohan group leher 2,50 ,ready to move,not available,4
103,,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1610 ,1,3,,BHK,Apartment,,NorthWest,7 ,wakad,resale,1,available,freehold,,,13100000, 8136  ,pride park turquoise,50 ,ready to move,semifurnished,12
104,3,0.5,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,2500 ,3,3,,BHK,Apartment,1955 ,NorthWest,4 ,baner,new,2,available,freehold,,,18000000, 7200  ,rohan group leher 2,50 ,ready to move,not available,4
105,,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225 ,2,2,,BHK,Apartment,908 ,East,3 ,hinjewadi,new,2,not available,freehold,,,6260000, 5110  ,paras delicia,30 ,ready to move,not available,4
106,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630 ,,3,,BHK,Apartment,,NorthEast,1,wakad,new,,,freehold,18,jun,10187500, 6250  ,kalpataru crescendo,,under construction,not available,
107,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087 ,,2,,BHK,Apartment,,NorthEast,1,kharadi,new,,,freehold,18,sep,5652400, 5200  ,gaurdian eastern meadows,,under construction,not available,
108,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394 ,,2,,BHK,Apartment,,NorthEast,1 ,karve nagar,new,1,available,freehold,19,apr,12197500, 8750  ,kolte patil heights to kothrud baug,,under construction,not available,18
109,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375 ,1,3,,BHK,Apartment,1030 ,East,4 ,law collage road,new,3,available,freehold,,,20500000, 14909  ,builder 3 bhk at law college road,30 ,ready to move,not available,5
110,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,2800 ,3,4,3,BHK,Villa,2000 ,West,1 ,wakad,resale,2,available,freehold,,,21000000, 7500  ,pride park street,50 ,ready to move,semifurnished,2
111,2,1.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220 ,1,2,,BHK,Apartment,950 ,East,3 ,ghole road,resale,2,available,freehold,,,18500000, 15163  ,builder 2 bhk at ghole raod,25 ,ready to move,unfurnished,5
112,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1580 ,,3,,BHK,Apartment,,SouthEast,8 ,baner,new,2,available,freehold,18,jun,12500000, 7911  ,pride park xpress phase ii,50 ,under construction,not available,12
113,2,1.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1300 ,1,3,,BHK,Apartment,1000 ,East,2 ,deccan gymkhana,resale,2,available,freehold,,,20800000, 16000  ,builder resale 3 bhk at deccan,25 ,ready to move,semifurnished,5
114,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020 ,,2,,BHK,Apartment,780 ,South,2 ,prabhat road,resale,1,available,freehold,,,11000000, 10784  ,pate trupti,10 ,ready to move,unfurnished,6
115,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477 ,1,2,,BHK,Apartment,,NorthEast,1 ,hinjewadi,new,2,available,freehold,20,dec,4368708, 9158  ,geras adara,,under construction,not available,24
116,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1100 ,2,2,,BHK,Apartment,,NorthEast,1 ,sus,new,2,available,freehold,18,dec,5720000, 5200  ,vilas javdekar yashwin,,under construction,not available,12
117,2,10,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1470 ,1,3,,BHK,Apartment,1200 ,East,2 ,erandwane,resale,3,available,freehold,,,17300000, 11768  ,builder 3 bhk erandwane,25 ,ready to move,semifurnished,5
118,1,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980 ,2,2,,BHK,Apartment,,NorthEast,1 ,baner,new,,available,freehold,19,dec,6370000, 6500  ,builder vtp solitaire,,under construction,not available,13
119,1,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360 ,2,3,,BHK,Apartment,,NorthEast,2 ,baner,new,2,available,freehold,19,dec,8840000, 6500  ,builder vtp solitaire,,under construction,not available,13
120,3,13.5,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1950 ,1,3,,BHK,Apartment,1350 ,North,4 ,senapati bapat road,resale,2,available,freehold,,,24500000, 12564  ,rohan group garima phase 2,25 ,ready to move,unfurnished,11
121,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300 ,1,1,,BHK,Apartment,,NorthEast,1 ,mundhwa,new,2,available,freehold,19,nov,1575000, 5250  ,purva silversands,,under construction,not available,27
122,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945 ,,2,,BHK,Apartment,630 ,NorthWest,1 ,rahatani,new,2,available,freehold,18,apr,6500000, 6878  ,kk angels,50 ,under construction,not available,10
123,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707 ,,2,,BHK,Apartment,,NorthEast,1,bavdhan,new,,,freehold,18,sep,4383400, 6200  ,puraniks abitante,,under construction,not available,
124,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019 ,,3,,BHK,Apartment,,NorthEast,1,bavdhan,new,,,freehold,18,sep,6317800, 6200  ,puraniks abitante,,under construction,not available,
125,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175 ,,2,,BHK,Apartment,756 ,NorthEast,1,kharadi,new,,,freehold,18,aug,6568250, 5590  ,mantri dwellings mantri vantage,,under construction,not available,
126,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985 ,,2,,BHK,Apartment,,NorthEast,1 ,karve nagar,new,1,available,freehold,19,apr,8618750, 8750  ,kolte patil heights to kothrud baug,,under construction,not available,18
127,3,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689 ,3,5,,BHK,Apartment,2000 ,West,11 ,bhugaon,new,3,available,cooperative society,19,dec,17500000, 6507  ,skyi premium properties enerrgia skyi songbirds,60 ,under construction,not available,12
128,,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,1910 ,2,3,,BHK,Apartment,1400 ,NorthWest,10 ,baner,resale,3,available,freehold,,,14500000, 7591  ,pride valencia,50 ,ready to move,semifurnished,10
130,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1031 ,2,2,,BHK,Apartment,751 ,West,2 ,baner,new,2,available,freehold,20,sep,7300000, 7080  ,rohan group leher 2,50 ,under construction,not available,11
131,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1040 ,1,2,,BHK,Apartment,751 ,North,3 ,baner,new,1,available,freehold,20,sep,6900000, 6634  ,rohan leher 2,50 ,under construction,not available,11
132,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032 ,,2,,BHK,Apartment,,NorthEast,1,undri,new,,,freehold,18,dec,4437600, 4300  ,vtp urban nest,,under construction,not available,
133,3,20,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1100 ,1,3,,BHK,Apartment,950 ,South,2 ,law collage road,resale,2,available,freehold,,,14500000, 13181  ,rb r b chaphalkar vidyadhan,15 ,ready to move,unfurnished,4
134,3,6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1645 ,2,3,,BHK,Apartment,1145 ,West,2 ,prabhat road,resale,2,available,freehold,,,21500000, 13069  ,kotibhaskar builders prabhat,25 ,ready to move,unfurnished,6
